Time,Result ID,URL,Load zone,User scenario,Status code,RTT min,RTT max,RTT avg,Count,Value,Method,Content types,Compressed count,Avg content length,Avg compressed content length,Content type,Custom metric/Page title,Custom metric type,Log severity level,Log message,Standard deviation,Median
2016-05-08 14:14:35.459642+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,122.83,122.84,122.83,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:14:38.486100+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,126.37,126.37,126.37,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:14:41.508001+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,122.78,124.72,123.75,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:14:47.551577+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,120.57,120.57,120.57,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:14:50.576002+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,117.2,117.2,117.2,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:14:53.599266+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,422.35,422.35,422.35,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:14:56.623255+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,135.86,135.86,135.86,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:14:59.646457+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,139.22,139.22,139.22,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:02.671675+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,126.81,126.81,126.81,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:05.694432+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,121.34,122.72,122.17,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:08.718010+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,126.4,278.88,202.64,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:11.742096+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,116.89,116.89,116.89,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:14.767101+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,120.6,120.6,120.6,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:20.811543+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,126.39,293.43,209.91,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:26.858407+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,123.12,134.82,128.01,4,,GET,application/javascript=4,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:32.903470+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,121.59,10942.82,3769.04,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:38.948682+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,122.46,131.93,127.06,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:41.972772+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,124.6,124.7,124.65,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:44.995251+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,120.83,130.6,124.14,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:48.020457+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,125.01,125.01,125.01,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:51.045455+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,123.61,123.61,123.61,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:54.069244+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,117.93,117.93,117.93,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:15:57.088339+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,119.75,124.26,122.0,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:00.113437+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,122.17,124.91,123.54,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:03.137008+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,121.73,127.49,124.61,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:06.162130+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,119.34,119.64,119.49,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:09.185585+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.68,125.29,122.41,4,,GET,application/javascript=4,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:12.210815+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,123.16,130.88,127.02,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:15.235272+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,147.39,302.73,251.67,4,,GET,application/javascript=4,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:18.259905+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,122.72,122.72,122.72,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:21.283009+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.77,130.85,124.14,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:24.308082+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,495.49,495.49,495.49,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:27.332912+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,121.01,132.76,125.61,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:30.359235+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,122.72,131.49,127.11,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:33.383385+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,125.57,470.33,256.31,5,,GET,application/javascript=5,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:36.408511+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,121.72,142.33,132.02,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:39.431494+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,119.16,119.62,119.34,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:42.454304+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.11,120.68,119.39,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:45.477190+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,119.99,285.38,149.45,6,,GET,application/javascript=6,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:48.501865+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,119.35,120.14,119.75,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:51.524999+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,124.79,124.79,124.79,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:54.550453+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.26,124.85,121.48,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:16:57.573742+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,120.44,224.34,147.4,4,,GET,application/javascript=4,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:00.598852+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,119.64,225.03,158.13,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:03.627227+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,121.74,124.19,123.16,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:06.651223+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.84,122.89,120.37,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:09.674872+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.68,122.59,120.81,4,,GET,application/javascript=4,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:12.700054+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,117.96,117.96,117.96,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:15.728649+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.64,122.58,121.25,4,,GET,application/javascript=4,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:18.753864+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,127.62,130.48,129.05,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:21.778314+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,122.02,124.49,123.18,4,,GET,application/javascript=4,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:24.803915+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,121.05,124.69,122.84,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:27.827591+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,117.73,129.48,122.39,5,,GET,application/javascript=5,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:30.852652+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.62,125.53,122.77,4,,GET,application/javascript=4,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:33.876252+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,121.83,342.83,208.88,4,,GET,application/javascript=4,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:36.900305+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,121.48,121.53,121.5,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:39.924706+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,121.85,121.85,121.85,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:42.949736+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.67,124.0,120.84,5,,GET,application/javascript=5,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:45.973907+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.49,119.8,118.94,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:48.998435+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,119.96,125.6,123.06,7,,GET,application/javascript=7,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:52.021455+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,119.45,227.96,147.71,4,,GET,application/javascript=4,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:55.046264+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,117.73,227.43,130.495,12,,GET,application/javascript=12,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:17:58.072015+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.69,120.88,119.78,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:18:01.151780+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,117.96,118.97,118.46,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:18:04.179079+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,122.71,125.93,123.79,4,,GET,application/javascript=4,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:18:07.201050+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.64,118.83,118.74,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:18:10.229835+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.22,124.61,120.83,4,,GET,application/javascript=4,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:18:13.252794+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,121.39,122.83,122.11,2,,GET,application/javascript=2,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:18:19.303882+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,119.25,404.54,153.18,10,,GET,application/javascript=10,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:18:22.327926+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,117.11,125.42,121.24,7,,GET,application/javascript=7,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:18:25.353093+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,123.72,479.49,305.84,5,,GET,application/javascript=5,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:18:28.376384+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,124.12,474.89,299.61,4,,GET,application/javascript=4,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:18:31.400315+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,120.56,170.8,131.76,6,,GET,application/javascript=6,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:18:34.423228+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,119.44,125.4,122.87,3,,GET,application/javascript=3,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:18:37.447804+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.83,458.81,226.59,6,,GET,application/javascript=6,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:18:40.471837+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,118.19,388.89,159.75,7,,GET,application/javascript=7,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
2016-05-08 14:18:43.497640+00:00,__li_url_947b6c90276467240f5857167c1bf57f,http://infoorum.cs.ut.ee/js/script.js,"Amazon US East (Ashburn, US)",Auto generated from infoorum.cs.ut.ee (ID: 3404229),200,226.78,226.78,226.78,1,,GET,application/javascript=1,0,7231.0,0.0,,http://infoorum.cs.ut.ee/js/script.js,,,,,
